event_time,run_id,headway,deviation,qt2_trackid
2023-10-30 09:16:37,B209,6.74973,-9.03337,15020
2023-10-30 09:20:15,B119,1.66667e-05,-20.256,11020
2023-10-30 09:20:30,B118,0.0,-10.5098,11020
2023-10-30 09:20:44,B115,1.66667e-05,-0.742683,11020
2023-10-30 09:22:18,B111,246.45,7.82213,11020
2023-10-30 09:26:07,B117,9.5843,-11.0343,15020
2023-10-30 09:30:52,B111,8.69132,-0.735767,11020
2023-10-30 09:37:00,B104,10.9794,-11.9302,15020
2023-10-30 09:38:44,B108,1.8067,-3.65353,15020
2023-10-30 09:42:21,B204,11.6154,-0.217833,11020
2023-10-30 09:55:09,B109,12.9371,-1.0215,11020
2023-10-30 09:56:15,B108,17.6107,-21.1809,15020
2023-10-30 10:00:06,B105,3.93385,-15.0313,15020
2023-10-30 10:06:32,B206,11.5143,-0.402383,11020
2023-10-30 10:12:17,B210,12.2545,-17.2024,15020
2023-10-30 10:18:55,B110,12.5276,-0.796617,11020
2023-10-30 10:21:10,B213,8.96628,-16.0853,15020
2023-10-30 10:23:37,B112,2.53563,-8.53752,15020
2023-10-30 10:30:37,B101,11.8297,-0.49285,11020
2023-10-30 10:32:05,B112,8.55675,-17.0109,15020
2023-10-30 10:37:42,B201,5.70128,-12.6287,15020
2023-10-30 10:42:49,B102,12.3373,11.3032,11020
2023-10-30 10:48:47,B211,11.1557,-12.7011,15020
2023-10-30 10:50:43,B202,1.66667e-05,-2.72532,15020
2023-10-30 10:54:29,B207,11.7911,11.6454,11020
2023-10-30 11:01:41,B107,12.9893,-1.607,15020
2023-10-30 11:06:35,B103,12.2335,11.5453,11020
2023-10-30 11:15:41,B111,14.0898,-3.61335,15020
2023-10-30 11:20:19,B205,13.8776,9.80108,11020
2023-10-30 11:25:26,B203,9.82128,-1.35127,15020
2023-10-30 11:32:54,B208,12.7177,0.0,11020
2023-10-30 11:37:57,B120,12.6091,-1.87693,15020
2023-10-30 11:43:32,B209,10.6311,-1.4143,11020
2023-10-30 11:48:35,B121,10.7197,-0.513233,15020
2023-10-30 11:54:19,B104,10.9055,-0.186233,11020
2023-10-30 12:00:50,B204,12.3351,-0.76495,15020
2023-10-30 12:06:32,B108,12.3514,-0.40425,11020
2023-10-30 12:13:52,B109,13.1052,-1.78668,15020
2023-10-30 12:14:54,B206,1.66667e-05,-2.90995,15020
2023-10-30 12:25:48,B109,12.0298,-1.73312,15020
2023-10-30 12:36:52,B122,11.1435,-0.793167,15020
2023-10-30 12:47:47,B110,10.9957,0.294517,15020
2023-10-30 12:48:53,B214,0.0,-18.8881,11020
2023-10-30 12:49:02,B215,1.66667e-05,-7.04533,11020
2023-10-30 12:55:06,B112,0.133383,-0.977467,11020
2023-10-30 13:02:03,B110,14.3549,-13.977,15020
2023-10-30 13:06:44,B216,11.764,-0.608133,11020
2023-10-30 13:12:31,B113,10.5401,-12.4337,15020
2023-10-30 13:13:09,B205,0.0,-1.16098,15020
2023-10-30 13:20:11,B120,13.5854,-2.06015,11020
2023-10-30 13:24:32,B113,12.1126,-24.4629,15020
2023-10-30 13:28:52,B212,0.1334,1.26212,11020
2023-10-30 13:36:42,B119,12.2501,-12.6296,15020
2023-10-30 13:41:34,B107,12.8404,-1.44488,11020
2023-10-30 13:49:13,B108,12.5899,-1.13608,15020
2023-10-30 13:50:24,B111,8.96838,-0.279867,11020
2023-10-30 14:00:32,B217,10.2554,-0.40185,11020
2023-10-30 14:01:14,B114,12.0976,-1.15032,15020
2023-10-30 14:10:32,B210,10.1343,-0.402767,11020
2023-10-30 14:13:04,B116,11.924,-2.99088,15020
2023-10-30 14:20:42,B121,10.3044,-0.573783,11020
2023-10-30 14:22:48,B209,9.82013,-2.72762,15020
2023-10-30 14:30:03,B218,9.48378,0.0758333,11020
2023-10-30 14:31:00,B112,8.27925,-0.92345,15020
2023-10-30 14:41:08,B115,10.2151,-1.0552,15020
2023-10-30 14:41:19,B219,11.4052,-1.19598,11020
2023-10-30 14:50:34,B123,9.51837,-0.49015,15020
2023-10-30 14:50:59,B109,9.8039,-1.86648,11020
2023-10-30 15:01:41,B118,11.1966,-1.60328,15020
2023-10-30 15:03:40,B122,12.8124,-6.5455,11020
2023-10-30 15:10:49,B214,9.22068,-0.740583,15020
2023-10-30 15:12:28,B119,8.9373,0.1506,11020
2023-10-30 15:18:10,B212,7.43042,-6.08763,15020
2023-10-30 15:21:10,B215,3.08243,-1.08665,15020
2023-10-30 15:21:31,B211,9.17008,-1.38608,11020
2023-10-30 15:31:32,B117,10.4498,-1.45305,15020
2023-10-30 15:36:10,B111,4.72712,-4.09678,15020
2023-10-30 15:40:46,B108,19.3881,-5.64078,11020
2023-10-30 15:42:26,B124,6.3381,-2.35147,15020
2023-10-30 15:45:31,B113,4.87882,-3.3862,11020
2023-10-30 15:51:47,B216,9.44468,-1.7127,15020
2023-10-30 15:55:01,B213,9.64595,-0.898733,11020
2023-10-30 15:56:22,B120,4.6671,-4.29643,15020
2023-10-30 16:00:57,B210,4.66892,-0.881967,15020
2023-10-30 16:02:45,B220,7.85345,-2.61882,11020
2023-10-30 16:11:30,B125,10.6285,-1.42708,15020
2023-10-30 16:12:54,B112,10.2927,-0.778133,11020
2023-10-30 16:15:35,B218,4.16833,-3.51205,15020
2023-10-30 16:18:41,B222,5.91585,-0.560567,11020
2023-10-30 16:21:20,B217,5.82688,-1.2554,15020
2023-10-30 16:24:13,B221,0.133367,-0.0858,11020
2023-10-30 16:31:20,B126,10.0926,-1.26462,15020
2023-10-30 16:34:04,W114,6.66667e-05,0.0,11020
2023-10-30 16:39:02,B127,7.77488,-6.95612,15020
2023-10-30 16:39:36,B114,0.133417,-3.48173,11020
2023-10-30 16:45:30,B128,6.55892,-5.43162,15020
2023-10-30 16:48:49,B115,1.66667e-05,-6.82807,11020
2023-10-30 16:52:45,B121,7.33327,-2.6815,15020
2023-10-30 16:59:56,B116,1.66667e-05,-5.9404,11020
2023-10-30 17:05:01,B119,12.3407,-12.9388,15020
2023-10-30 17:07:46,B123,0.0,-7.77985,11020
2023-10-30 17:15:07,B223,0.0,-3.12745,11020
2023-10-30 17:18:59,B211,14.0563,-18.9117,15020
2023-10-30 17:21:44,B117,1.66667e-05,-3.74672,11020
2023-10-30 17:25:37,B219,6.72113,-15.5494,15020
2023-10-30 17:30:11,B118,1.66667e-05,-5.19532,11020
2023-10-30 17:30:44,B122,5.18423,-10.6502,15020
2023-10-30 17:33:02,B212,2.39813,-2.96492,15020
2023-10-30 17:35:56,B224,0.0,-3.43472,11020
2023-10-30 17:36:15,B212,3.29298,-6.17448,15020
2023-10-30 17:40:41,B129,4.52082,-0.611883,15020
2023-10-30 17:43:13,B214,0.0,-3.22427,11020
2023-10-30 17:51:01,B220,10.4185,-0.947067,15020
2023-10-30 17:51:53,B215,1.66667e-05,-1.89892,11020
2023-10-30 17:52:33,B213,1.60318,7.53317,15020
2023-10-30 18:01:11,B213,8.72853,-1.11195,15020
2023-10-30 18:02:27,B120,1.34305,9.62842,15020
2023-10-30 18:06:40,B225,0.0,-6.6721,11020
2023-10-30 18:13:51,B222,11.4868,10.2251,15020
2023-10-30 18:18:29,B216,1.66667e-05,-8.48835,11020
2023-10-30 18:20:32,B222,6.76693,3.54152,15020
2023-10-30 18:24:57,B221,4.5006,11.1243,15020
2023-10-30 18:29:49,B124,1.66667e-05,-9.81767,11020
2023-10-30 18:38:11,B221,13.3078,-2.10008,15020
2023-10-30 18:44:43,B127,6.61942,3.36405,15020
2023-10-30 18:47:09,B128,0.0,-17.1579,11020
2023-10-30 18:48:56,W000,3456.72,0.0,15020
2023-10-30 18:49:10,W000,3456.96,0.0,15020
2023-10-30 18:49:13,B127,4.59173,-1.22767,15020
2023-10-30 18:50:13,B223,1.00403,9.85172,15020
2023-10-30 18:50:42,W000,1.76992,0.0,15020
2023-10-30 19:00:20,B125,0.0,-18.3475,11020
2023-10-30 19:01:22,B223,11.2316,-1.29643,15020
2023-10-30 19:09:48,B218,8.51063,2.27635,15020
2023-10-30 19:10:10,B217,0.0,-16.1736,11020
2023-10-30 19:10:23,B126,1.66667e-05,-4.3879,11020
2023-10-30 19:11:28,W000,20.7679,0.0,15020
2023-10-30 19:18:57,B121,1.66667e-05,-0.9596,11020
2023-10-30 19:25:17,B123,15.5746,-1.21483,15020
2023-10-30 19:32:31,B122,1.66667e-05,-2.51717,11020
2023-10-30 19:32:39,B219,1.66667e-05,9.34247,11020
2023-10-30 19:37:13,B224,12.0075,-1.13893,15020
2023-10-30 19:49:14,B214,12.1011,-1.15658,15020
2023-10-30 19:56:58,B120,0.0,-2.97353,11020
2023-10-30 19:58:33,B220,1.66667e-05,7.45,11020
2023-10-30 20:00:53,B215,11.7284,-0.801617,15020
2023-10-30 20:13:35,B225,12.7825,-1.50073,15020
2023-10-30 20:19:59,B129,1.66667e-05,-1.98815,11020
2023-10-30 20:22:41,B127,0.0,7.31232,11020
2023-10-30 20:24:55,B216,11.4167,-0.83405,15020
2023-10-30 20:38:28,B124,13.6372,-2.38787,15020
2023-10-30 20:42:23,B226,0.0,-0.39455,11020
2023-10-30 20:48:13,B218,1.66667e-05,5.77882,11020
2023-10-30 20:48:15,B130,9.87085,-0.175283,15020
2023-10-30 21:00:06,B221,1.66667e-05,5.89567,11020
2023-10-30 21:00:44,B125,12.5587,-0.6506,15020
2023-10-30 21:05:53,B131,5.24793,6.18488,15020
2023-10-30 21:13:31,B131,7.70895,-1.44068,15020
2023-10-30 21:25:34,B217,12.1334,-1.49063,15020
2023-10-30 21:38:51,B126,13.3637,-2.77093,15020
2023-10-30 21:49:19,B132,10.5605,-1.248,15020
2023-10-30 22:02:55,B219,13.6786,-2.84323,15020
2023-10-30 22:16:16,B133,13.4372,-1.19695,15020
2023-10-30 22:31:00,B220,14.8191,-0.932667,15020
2023-10-30 22:46:35,B129,15.6541,-1.50332,15020
2023-10-30 22:54:26,W000,222.964,0.0,15020
2023-10-30 23:00:37,B226,14.1239,-0.543767,15020
2023-10-30 23:15:40,B221,15.1395,-0.5999,15020
2023-10-30 23:16:00,B125,0.0,-1.01295,11020
2023-10-30 23:30:35,B227,14.9888,-0.505233,15020
2023-10-30 23:31:34,W000,37.1295,0.0,15020
2023-10-30 23:46:38,B223,16.1346,-1.55627,15020
2023-10-31 00:01:13,B228,14.6651,-1.13797,15020
2023-10-31 00:21:21,B224,20.2243,-1.27883,15020
2023-10-31 00:45:19,B229,24.0473,-5.24275,15020
2023-10-31 00:48:07,W000,76.557,0.0,15020
2023-10-31 01:02:04,B225,16.8375,-1.99687,15020
2023-10-31 01:27:43,B226,1.66667e-05,2.27355,11020
2023-10-31 01:32:30,B130,30.5104,-2.42377,15020
2023-10-31 01:45:08,B131,12.7141,14.9455,15020
2023-10-31 02:00:44,B131,15.6867,-0.6576,15020
2023-10-31 02:30:52,B132,30.2157,-0.789917,15020
2023-10-31 03:00:44,B133,29.9518,-0.6583,15020
2023-10-31 03:20:27,B101,19.8005,-0.37545,15020
2023-10-31 03:40:14,B102,19.8692,-0.16125,15020
2023-10-31 03:43:05,B202,1.66667e-05,-3.0838,11020
2023-10-31 04:00:27,B226,20.298,-0.3758,15020
2023-10-31 04:07:15,W000,199.123,0.0,15020
2023-10-31 04:15:36,B103,15.2256,-0.518017,15020
2023-10-31 04:30:59,B227,15.4808,-0.915417,15020
2023-10-31 04:46:02,B104,15.1318,-0.96385,15020
2023-10-31 05:00:57,B228,14.9873,-0.867683,15020
2023-10-31 05:13:22,B206,1.66667e-05,1.62623,11020
2023-10-31 05:16:57,B105,16.083,-1.86732,15020
2023-10-31 05:31:41,B229,14.8326,-1.6165,15020
2023-10-31 05:41:12,B201,9.59317,-1.12627,15020
2023-10-31 05:50:54,B202,9.7775,-0.8204,15020
2023-10-31 06:01:12,B106,10.3812,-1.11813,15020
2023-10-31 06:11:47,B107,10.6722,-1.70695,15020
2023-10-31 06:21:13,B114,9.51233,-1.13587,15020
2023-10-31 06:36:13,B203,15.0823,-6.13482,15020
2023-10-31 06:43:53,B205,7.75625,-6.30765,15020
2023-10-31 06:45:58,B205,2.16967,-8.3939,15020
2023-10-31 06:56:28,B115,10.5755,-11.386,15020
2023-10-31 07:05:58,B116,9.59682,-13.3994,15020
2023-10-31 07:07:18,W100,180.063,0.0,15020
2023-10-31 07:13:49,B116,7.92967,-21.2456,15020
2023-10-31 07:15:23,B118,1.64835,-9.31057,15020
2023-10-31 07:21:04,B118,5.75948,-14.9867,15020
2023-10-31 07:26:53,B108,5.89837,-8.80167,15020
2023-10-31 07:30:55,B119,4.11753,-6.83578,15020
2023-10-31 07:31:01,B119,4.21877,-6.83578,15020
2023-10-31 07:31:31,B109,1.66667e-05,-7.52008,15020
2023-10-31 07:36:55,B206,6.08245,-0.834833,15020
2023-10-31 07:44:02,B210,7.21038,-1.96183,15020
2023-10-31 07:51:28,B110,7.51567,-3.39408,15020
2023-10-31 07:53:54,B112,0.0,6.08947,15020
2023-10-31 08:03:07,B111,11.7318,-9.04252,15020
2023-10-31 08:04:10,B101,1.66667e-05,1.82712,15020
2023-10-31 08:11:06,B102,8.05815,0.982717,15020
2023-10-31 08:21:17,B211,10.2773,-3.21118,15020
2023-10-31 08:31:15,B113,10.049,-7.17677,15020
2023-10-31 08:37:27,B208,6.2742,-7.36755,15020
2023-10-31 08:43:52,B207,6.5006,-6.28478,15020
2023-10-31 08:53:00,B112,9.2297,-52.9311,15020
2023-10-31 09:01:25,B205,8.49998,-8.84765,15020
2023-10-31 09:08:14,B212,6.90182,-8.16605,15020
2023-10-31 09:16:56,B209,8.7713,-9.35397,15020
2023-10-31 09:25:48,B104,8.9529,-0.72345,15020
2023-10-31 09:28:50,B105,3.12545,16.2345,15020
2023-10-31 09:31:10,B108,1.66667e-05,3.8317,15020
2023-10-31 09:45:56,B105,17.1785,-0.8606,15020
2023-10-31 09:47:44,B210,1.88107,7.3417,15020
2023-10-31 09:55:46,B210,0.0,-0.78275,15020
2023-10-31 09:59:48,B213,12.1515,5.27365,15020
2023-10-31 10:06:04,B112,6.34818,9.00903,15020
2023-10-31 10:17:47,B201,11.7926,7.29987,15020
2023-10-31 10:28:12,B201,10.5087,-3.1255,15020
2023-10-31 10:37:56,B211,9.80843,-1.85052,15020
2023-10-31 10:49:48,B202,11.9558,-1.72293,15020
2023-10-31 11:01:22,B107,11.6603,-1.29983,15020
2023-10-31 11:16:04,B203,14.7778,8.00575,15020
2023-10-31 11:30:25,B120,14.4367,5.65247,15020
2023-10-31 11:30:48,B120,14.8165,5.65247,15020
2023-10-31 11:31:06,B204,1.66667e-05,28.8961,15020
2023-10-31 11:46:45,B120,16.4137,-10.6779,15020
2023-10-31 12:01:32,B121,14.8604,-13.4548,15020
2023-10-31 12:15:37,B109,14.1722,-3.5436,15020
2023-10-31 12:31:59,B109,16.4445,-19.9047,15020
2023-10-31 12:43:15,B109,11.352,-31.1733,15020
2023-10-31 12:45:38,B110,2.46365,2.44642,15020
2023-10-31 13:00:30,B110,14.9518,-12.422,15020
2023-10-31 13:16:33,B113,16.1301,-16.4687,15020
2023-10-31 13:29:31,B120,1.66667e-05,-11.5179,11020
2023-10-31 13:31:13,B205,14.7639,-19.1492,15020
2023-10-31 13:39:56,B212,0.0,-9.94632,11020
2023-10-31 13:40:04,B212,1.66667e-05,-10.0771,11020
2023-10-31 13:41:41,B107,1.66667e-05,-1.69668,11020
2023-10-31 13:47:15,B207,16.1172,-11.183,15020
2023-10-31 13:51:39,B114,4.46838,8.43203,15020
2023-10-31 13:57:03,B217,1.66667e-05,2.94858,11020
2023-10-31 14:01:25,B114,9.86212,-1.34657,15020
2023-10-31 14:07:22,B210,0.0,-7.3728,11020
2023-10-31 14:13:20,B116,11.9999,-3.26307,15020
2023-10-31 14:13:21,B217,0.133383,-3.22642,11020
2023-10-31 14:21:31,B121,8.29755,-1.39057,11020
2023-10-31 14:25:13,B209,11.9553,-5.135,15020
2023-10-31 14:30:35,B218,9.1989,-0.456067,11020
2023-10-31 14:37:16,B112,12.1333,-7.18493,15020
2023-10-31 14:42:45,B219,12.3064,-2.62912,11020
2023-10-31 14:49:12,B115,12.0192,-9.12068,15020
2023-10-31 14:50:16,B109,7.64573,-1.14137,11020
2023-10-31 15:00:36,B123,11.4808,-10.5181,15020
2023-10-31 15:01:11,B122,11.0533,-4.06117,11020
2023-10-31 15:11:14,B118,10.7303,-11.165,15020
2023-10-31 15:12:25,W000,485.118,0.0,15020
2023-10-31 15:15:37,B110,14.5639,-10.4916,11020
2023-10-31 15:21:19,B214,10.1603,-11.2418,15020
2023-10-31 15:21:54,B212,0.0,-9.91192,15020
2023-10-31 15:21:58,B212,0.735467,-9.97725,15020
2023-10-31 15:30:40,B215,8.69045,-10.5843,15020
2023-10-31 15:31:06,B211,15.6132,-10.9714,11020
2023-10-31 15:41:56,B124,11.3496,-1.85052,15020
2023-10-31 15:43:06,B113,12.1413,-0.979383,11020
2023-10-31 15:51:52,B216,10.019,-1.78607,15020
2023-10-31 15:54:36,B213,11.6275,-0.473467,11020
2023-10-31 15:55:59,B120,4.20715,-3.90985,15020
2023-10-31 16:01:01,B210,5.10837,-0.9348,15020
2023-10-31 16:02:49,B220,8.34815,-2.68823,11020
2023-10-31 16:10:49,B125,9.89432,-0.745733,15020
2023-10-31 16:13:23,B222,1.66667e-05,4.60592,11020
2023-10-31 16:15:50,B218,5.09408,-3.75645,15020
2023-10-31 16:20:38,B112,17.9587,-8.51355,11020
2023-10-31 16:21:22,B217,5.61373,-1.28677,15020
2023-10-31 16:27:31,B221,7.00658,-3.38675,11020
2023-10-31 16:29:19,W200,6.66667e-05,0.0,11020
2023-10-31 16:31:07,B126,9.84425,-1.04763,15020
2023-10-31 16:37:23,B127,6.34452,-5.30877,15020
2023-10-31 16:38:45,B114,11.3716,-2.62492,11020
2023-10-31 16:44:00,B128,6.69902,-3.92437,15020
2023-10-31 16:52:08,B121,8.21208,-2.05303,15020
2023-10-31 16:56:42,B115,18.0845,-14.576,11020
2023-10-31 17:02:18,B116,5.72742,-8.17007,11020
2023-10-31 17:07:13,B211,15.1717,-7.14133,15020
2023-10-31 17:09:08,B123,6.96492,-9.00157,11020
2023-10-31 17:09:16,B123,7.11102,-9.00157,11020
2023-10-31 17:09:21,B223,1.66667e-05,2.63425,11020
2023-10-31 17:19:12,B123,10.2054,-19.0735,11020
2023-10-31 17:22:46,B219,15.6399,-12.6979,15020
2023-10-31 17:26:27,B118,7.39013,-1.33032,11020
2023-10-31 17:31:17,B122,8.59775,-11.2122,15020
2023-10-31 17:34:56,B224,8.60872,-2.30555,11020
2023-10-31 17:40:47,B214,5.98537,-0.6575,11020
2023-10-31 17:41:57,B212,10.7468,-11.8756,15020
2023-10-31 17:47:07,B129,5.24318,-7.03533,15020
2023-10-31 17:50:56,B215,10.2918,-0.8157,11020
2023-10-31 17:50:59,B220,3.9553,-0.90725,15020
2023-10-31 17:57:35,W000,165.156,0.0,15020
2023-10-31 18:00:37,B213,9.71473,-0.538567,15020
2023-10-31 18:05:40,B225,14.8514,-5.53372,11020
2023-10-31 18:12:50,B120,12.2951,-0.7503,15020
2023-10-31 18:16:31,B216,10.9946,-6.39493,11020
2023-10-31 18:24:49,B222,12.0785,-0.745333,15020
2023-10-31 18:25:57,B221,1.22023,10.1178,15020
2023-10-31 18:26:27,B124,10.0625,-6.32407,11020
2023-10-31 18:37:57,B128,11.6377,-7.82833,11020
2023-10-31 18:38:27,B221,12.5708,-2.36953,15020
2023-10-31 18:47:48,B127,9.43317,0.280717,15020
2023-10-31 18:48:57,B223,1.24197,11.1222,15020
2023-10-31 18:49:00,B223,1.28332,11.1222,15020
2023-10-31 18:49:07,W000,51.5291,0.0,15020
2023-10-31 18:55:55,B125,18.0955,-13.7903,11020
2023-10-31 19:01:15,B217,5.46593,-7.12282,11020
2023-10-31 19:01:49,B223,12.952,-1.74647,15020
2023-10-31 19:07:02,B218,5.29448,5.04247,15020
2023-10-31 19:14:19,B218,7.36635,-2.24045,15020
2023-10-31 19:19:35,B126,18.4663,-13.4557,11020
2023-10-31 19:24:10,B121,4.72645,-6.04875,11020
2023-10-31 19:26:49,B123,12.585,-2.74207,15020
2023-10-31 19:31:07,B122,7.07968,-0.994883,11020
2023-10-31 19:36:30,B224,9.75962,-0.4183,15020
2023-10-31 19:43:25,B219,12.4363,-1.29777,11020
2023-10-31 19:48:01,B214,11.602,0.0630667,15020
2023-10-31 19:49:33,W000,60.4377,0.0,15020
2023-10-31 19:54:34,B120,11.2747,-0.439017,11020
2023-10-31 20:01:28,B215,13.5411,-1.39465,15020
2023-10-31 20:06:42,B220,0.1334,-0.574483,11020
2023-10-31 20:12:52,B225,11.4858,-0.797033,15020
2023-10-31 20:19:29,B129,12.9115,-1.35257,11020
2023-10-31 20:26:02,B216,13.2529,-1.96653,15020
2023-10-31 20:30:46,B127,11.4263,-0.645433,11020
2023-10-31 20:36:55,B124,10.9621,-0.845167,15020
2023-10-31 20:42:27,B226,11.8197,-0.3317,11020
2023-10-31 20:49:09,B130,12.3158,-1.0776,15020
2023-10-31 20:54:58,B218,12.635,-0.8333,11020
2023-10-31 21:00:30,B125,11.4337,-0.42785,15020
2023-10-31 21:06:31,B221,11.6889,-0.388833,11020
2023-10-31 21:16:58,B131,16.5518,-4.89622,15020
2023-10-31 21:18:27,B227,12.0703,-0.32575,11020
2023-10-31 21:30:51,B223,12.5399,-0.732233,11020
2023-10-31 21:32:21,B217,15.4677,-8.28055,15020
2023-10-31 21:43:21,B228,12.6244,-1.22317,11020
2023-10-31 21:47:29,B126,15.2035,-11.4007,15020
2023-10-31 21:56:56,B123,13.7201,-2.80985,11020
2023-10-31 22:04:03,B219,16.6643,-3.98152,15020
2023-10-31 22:05:25,W000,135.871,0.0,15020
2023-10-31 22:06:18,B224,9.49765,-0.174133,11020
2023-10-31 22:15:37,B133,11.6352,-0.5333,15020
2023-10-31 22:21:03,B229,14.8883,-2.92898,11020
2023-10-31 22:31:29,B225,10.5658,-1.36135,11020
2023-10-31 22:31:30,B220,15.9832,-1.43307,15020
2023-10-31 22:45:40,B129,14.2487,-0.5984,15020
2023-10-31 22:46:45,B124,15.4045,-1.63245,11020
2023-10-31 23:00:28,B226,14.874,-0.38895,15020
2023-10-31 23:00:48,B130,14.1724,-0.671433,11020
2023-10-31 23:16:23,B221,15.9955,-1.301,15020
2023-10-31 23:17:00,W000,71.5771,0.0,15020
2023-10-31 23:20:34,B125,19.9085,-5.44642,11020
2023-10-31 23:30:55,B227,14.63,-0.847633,15020
2023-10-31 23:41:38,B131,21.1974,-11.5104,11020
2023-10-31 23:46:13,B223,15.3839,-1.1481,15020
2023-11-01 00:02:32,B126,21.0255,-17.4025,11020
2023-11-01 00:04:01,B228,17.8852,-3.94985,15020
2023-11-01 00:15:31,B224,11.5765,4.557,15020
2023-11-01 00:15:39,B224,11.7128,4.557,15020
2023-11-01 00:21:19,B127,18.9236,-1.19272,11020
2023-11-01 00:30:52,B224,15.4399,-10.7995,15020
2023-11-01 00:40:02,B133,18.8544,0.0863,11020
2023-11-01 00:59:13,B129,19.311,0.908717,11020
2023-11-01 01:02:43,B229,31.9243,-22.6404,15020
2023-11-01 01:04:13,B225,1.58685,-4.14385,15020
2023-11-01 01:29:42,B226,30.6111,0.431033,11020
2023-11-01 01:40:19,B225,36.1791,-40.2395,15020
2023-11-01 01:57:26,B130,17.194,-27.3501,15020
2023-11-01 02:01:15,B227,31.6936,-1.12922,11020
2023-11-01 02:20:48,B130,23.4603,-50.727,15020
2023-11-01 02:32:05,B228,0.133383,-1.95668,11020
2023-11-01 03:00:15,B133,39.525,-0.168583,15020
2023-11-01 03:01:14,B229,29.2853,-1.10858,11020
2023-11-01 03:21:10,B201,20.0652,-1.04033,11020
2023-11-01 03:27:19,B101,27.1646,-7.24982,15020
2023-11-01 03:40:11,B202,19.1506,-0.0575167,11020
2023-11-01 03:51:20,B226,24.0855,8.74808,15020
2023-11-01 04:00:24,B130,20.3496,-0.27365,11020
2023-11-01 04:16:00,B103,24.7606,-0.929183,15020
2023-11-01 04:21:33,B203,21.2872,-6.42752,11020
2023-11-01 04:30:42,B227,14.7784,-0.624167,15020
2023-11-01 04:40:16,B131,18.8539,-10.148,11020
2023-11-01 04:48:15,B104,17.6387,-3.17948,15020
2023-11-01 05:01:18,B132,21.1682,-1.18283,11020
2023-11-01 05:02:20,B228,14.1585,-2.25455,15020
2023-11-01 05:15:43,B105,13.4681,-0.639267,15020
2023-11-01 05:16:06,B206,14.9186,-0.968,11020
2023-11-01 05:31:02,B133,15.0672,-0.901817,11020
2023-11-01 05:31:23,B229,15.7549,-1.31078,15020
2023-11-01 05:42:52,B201,11.572,-2.79943,15020
2023-11-01 05:43:48,B101,12.8994,-1.6678,11020
2023-11-01 05:51:33,B202,8.75472,-1.47075,15020
2023-11-01 05:56:05,B210,12.421,10.0446,11020
2023-11-01 06:04:49,B106,13.3479,-4.73525,15020
2023-11-01 06:06:19,B207,10.3669,11.8111,11020
2023-11-01 06:11:21,B107,6.62037,-1.2721,15020
2023-11-01 06:18:18,B207,12.1173,-0.17285,11020
2023-11-01 06:21:08,B114,9.87668,-1.06538,15020
2023-11-01 06:31:00,B103,12.8409,-0.880333,11020
2023-11-01 06:31:09,B203,10.0936,-1.07553,15020
2023-11-01 06:39:17,B205,8.2081,-1.70022,15020
2023-11-01 06:40:55,B211,10.0508,-0.79765,11020
2023-11-01 06:46:29,B115,7.28957,-1.4064,15020
2023-11-01 06:50:28,B208,9.66962,-0.333867,11020
2023-11-01 06:56:30,B206,1.66667e-05,27.4989,15020
2023-11-01 07:00:58,B209,10.6387,-0.8392,11020
2023-11-01 07:02:35,B116,16.1856,-10.0087,15020
2023-11-01 07:08:22,B117,5.87143,-8.2967,15020
2023-11-01 07:09:19,B118,1.66667e-05,-3.32182,15020
2023-11-01 07:10:44,B104,9.90523,-0.611067,11020
2023-11-01 07:13:50,B204,5.53735,-1.75067,15020
2023-11-01 07:20:05,B212,9.48737,0.0349667,11020
2023-11-01 07:22:38,B108,8.88305,-4.55032,15020
2023-11-01 07:30:10,B105,10.2137,-0.0453167,11020
2023-11-01 07:31:37,B116,9.08107,-39.048,15020
2023-11-01 07:37:54,B109,6.36723,-1.83187,15020
2023-11-01 07:41:08,B213,11.0954,-1.00732,11020
2023-11-01 07:44:19,B210,6.48547,-2.23392,15020
2023-11-01 07:45:04,B200,0.844933,0.0,15020
2023-11-01 07:51:11,B106,10.1809,-1.05482,11020
2023-11-01 07:52:13,B210,7.15187,-10.1472,15020
2023-11-01 07:56:07,B110,3.97353,-8.03732,15020
2023-11-01 08:00:36,B201,9.547,-0.46845,11020
2023-11-01 08:02:09,B112,6.12383,-2.07777,15020
2023-11-01 08:07:31,B101,5.45548,-1.44983,15020
2023-11-01 08:12:01,B202,11.5629,-1.89795,11020
2023-11-01 08:13:39,B101,6.208,-7.57443,15020
2023-11-01 08:19:36,B211,6.03612,-1.52715,15020
2023-11-01 08:24:35,B114,12.6944,-4.45902,11020
2023-11-01 08:27:36,B113,8.07928,-3.52307,15020
2023-11-01 08:31:51,B208,4.32958,-1.76923,15020
2023-11-01 08:36:37,B107,12.1741,-6.49968,11020
2023-11-01 08:37:41,B207,5.92308,-0.108883,15020
2023-11-01 08:44:54,B103,7.29498,0.17955,15020
2023-11-01 08:44:56,B203,1.66667e-05,5.06572,11020
2023-11-01 08:51:10,B102,11.5922,-177.169,11020
2023-11-01 08:51:13,B102,11.6538,-177.169,11020
2023-11-01 08:51:17,B118,1.66667e-05,18.7011,11020
2023-11-01 08:55:05,B205,10.267,-2.50405,15020
2023-11-01 08:56:22,B212,1.36615,3.71325,15020
2023-11-01 08:57:08,B118,5.84073,18.7011,11020
